serial_no,facility_name,provider_type,state,lga,city,address,phone,email,accreditation_hint,latitude,longitude,geocode_status,source_url,extracted_at,source_code
nhia_hcp_1419,Divine Favour Hospital,hospital,Oyo,,,"Ahop Mesan B/Stop, Iyana Church, Ibadan, Oyo State",,,NHIA directory code OY/0210/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0210/P
nhia_hcp_1420,DOCTORS POLYCLINIC,clinic,Oyo,,,"12 AKINTOBA STR, AGBOWO U.I IBADAN",,,NHIA directory code OY/0268/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0268/P
nhia_hcp_1421,Dorji Hospital & Maternity,clinic,Oyo,,,"Abidokun Close Police Molete, Ibadan",,,NHIA directory code OY/0064/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0064/P
nhia_hcp_1422,Elyon Sepcialist Clinic,clinic,Oyo,,,"72 Iwo Road, Ibadan",,,NHIA directory code OY/0408/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0408/P
nhia_hcp_1423,Faith Foundation Hospital,hospital,Oyo,,,Okeho Rd Iseyin Oyo State. 0,,,NHIA directory code OY/0200/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0200/P
nhia_hcp_1424,Fajimi Memorial Hospital,hospital,Oyo,,,"Aba Eja, Tinuoye, off Army Barrack Rd Behind Total Petrol Station Ojoo.",,,NHIA directory code OY/0197/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0197/P
nhia_hcp_1425,Femi Specialist Hospital,hospital,Oyo,,,"7, Bcos Road Basorun, Ibadan",,,NHIA directory code OY/0035/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0035/P
nhia_hcp_1426,Florence Hospital,hospital,Oyo,,,"Near Co-Operative Building, Oja-Igbo, Ogbomosho",,,NHIA directory code OY/0085/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0085/P
nhia_hcp_1427,Foremost Base Hospital,hospital,Oyo,,,"I Rufia Street, N6A/958 Coca Cola Area, Ibadan,",,,NHIA directory code OY/0348/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0348/P
nhia_hcp_1428,FORTUNE HOSPITAL & DENTAL CENTRE,dental,Oyo,,,"32 MKO ABIOLA WAY, ANFANI ROUNDABOUT, IBADAN,",,,NHIA directory code OY/0271/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0271/P
nhia_hcp_1429,"General Hospital, Iseyin",hospital,Oyo,,,"Iseyin, Oyo State.",,,NHIA directory code OY/0173/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0173/P
nhia_hcp_1430,God’s Knot Hospital,hospital,Oyo,,,"7, Ologuneru Rd. Iyana Ekerin Beside",,,NHIA directory code OY/0504/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0504/P
nhia_hcp_1431,Gold Cross Medical Clinic,clinic,Oyo,,,,,,NHIA directory code OY/0007/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0007/P
nhia_hcp_1432,HERITAGE COMPREHENSIVE HOSPITAL,hospital,Oyo,,,"57 ANFANI RD, RING RD, IBADAN. P.O.BOX 38183, DUGBE",,,NHIA directory code OY/0272/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0272/P
nhia_hcp_1433,Highland Specialist Hospital,hospital,Oyo,,,"The House Of Hearing,88 along Yemetu Adeoyo Hospital Road, Yemetu. Ibadan.",,,NHIA directory code OY/0078/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0078/P
nhia_hcp_1434,IBADAN CENTRAL HOSPITAL,hospital,Oyo,,,"OSOSAMI RD, OFF RING RD,IBADAN, 0",,,NHIA directory code OY/0270/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0270/P
nhia_hcp_1435,Immaculate Hospital,hospital,Oyo,,,"23 Odutola Road, Off Ososami Road,Oke-Ado,Ibadan.",,,NHIA directory code OY/0372/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0372/P
nhia_hcp_1436,Ireti Oluwa Hospital,hospital,Oyo,,,"Saw-Mill, Apake,P.O.Box 888 Ogbomosho.",,,NHIA directory code OY/0172/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0172/P
nhia_hcp_1437,J. Rapha Hospital,hospital,Oyo,,,,,,NHIA directory code OY/0008/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0008/P
nhia_hcp_1438,Jerico General Hospital,hospital,Oyo,,,"MAGAZINE ROAD, JERICHO, IBADAN.",,,NHIA directory code OY/0177/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0177/P
nhia_hcp_1439,Jerico Nursing Home,hospital,Oyo,,,"MAGAZINE ROAD, IBADAN.",,,NHIA directory code OY/0184/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0184/P
nhia_hcp_1440,JOLALEKE SPEC. HOSPITAL,hospital,Oyo,,,"12 ALONG FODASIS RD, OPP. NEW ADEOYO HOSPITAL. IBADAN",,,NHIA directory code OY/0277/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0277/P
nhia_hcp_1441,Jubilee Hospital,hospital,Oyo,,,OYO,,,NHIA directory code OY/0511/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0511/P
nhia_hcp_1442,Kejide Specialist Hospital,hospital,Oyo,,,"Sw 9/704a Elewure Str., Challenge, Ibadan",,,NHIA directory code OY/0042/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0042/P
nhia_hcp_1443,Lad Medical Centre,clinic,Oyo,,,"Orita Challenge, Ibadan",,,NHIA directory code OY/0067/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0067/P
nhia_hcp_1444,Ladoke Akintola University of Technology,hospital,Oyo,,,Ogbomoso,,,NHIA directory code OY/0518/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0518/P
nhia_hcp_1445,Lafia Hospital,hospital,Oyo,,,"NNPC AREA Sw 9/960 Abeokuta Road, Apata, Ibadan,",,,NHIA directory code OY/0072/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0072/P
nhia_hcp_1446,Lanark Specialist Hospital,hospital,Oyo,,,"Sw9/1423, State Hospital Road, Ring Road Area, Ibadan",,,NHIA directory code OY/0014/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0014/P
nhia_hcp_1447,MAINSPRING HOSPITAL - OY/0570/P,hospital,Oyo,,,,,,NHIA directory code OY/0570/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0570/P
nhia_hcp_1448,Medical Practitioners Services,hospital,Oyo,,,"4, Queen Elizabeth Rd.Mokola Roundabout, Ibadan,",,,NHIA directory code OY/0075/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0075/P
nhia_hcp_1449,MERCYLAND HOSPITAL & DENTAL,dental,Oyo,,,"OPP. NEW GBAGI MARKET NEW IFE RD,IBADAN",,,NHIA directory code OY/0275/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0275/P
nhia_hcp_1450,Mobolaji Hospital,hospital,Oyo,,,"43, Obafemi Awolowo Way, Oke-Bola, Ibadan",,,NHIA directory code OY/0010/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0010/P
nhia_hcp_1451,Molly Specialist Hospital,hospital,Oyo,,,"18, Iwo Road Idiape Junction, Ibadan",,,NHIA directory code OY/0004/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0004/P
nhia_hcp_1452,Mommoh Memorial Hospital,hospital,Oyo,,,"Idi Ope Qtrs, Oyo town,",,,NHIA directory code OY/0198/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0198/P
nhia_hcp_1453,Moviv Specialist Hopital Limited,hospital,Oyo,,,"Adetoun Area, Off Eruwa",,,NHIA directory code OY/0513/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0513/P
nhia_hcp_1454,Muslim Hospital,hospital,Oyo,,,"Afote Road, Shaki",,,NHIA directory code OY/0167/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0167/P
nhia_hcp_1455,NAF Detachment Medical Centre,clinic,Oyo,,,"Ojo, Ibadan, Oyo State",,,NHIA directory code OY/0213/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0213/P
nhia_hcp_1456,NAF Medical Centre,clinic,Oyo,,,NAF Air Force Comp Sec. Sch. Ibadan,,,NHIA directory code OY/0166/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0166/P
nhia_hcp_1457,New Day Hospital,hospital,Oyo,,,"Behind Hosanna Joe Restuarant Off Ibadan-Lagos Express Rd Owode-Academy Area, Ibadan",,,NHIA directory code OY/0199/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0199/P
nhia_hcp_1458,Oke-Ado Hospital,hospital,Oyo,,,"SW7/217, Ibukun Olu Street, Oke Ado, Ibadan.",,,NHIA directory code OY/0032/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0032/P
nhia_hcp_1459,OLAJUMOKE HOSPITAL,hospital,Oyo,,,OYO STATE,,,NHIA directory code OY/0558/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0558/P
nhia_hcp_1460,Oluwayomi Hospital,hospital,Oyo,,,"3 Oyeniwe Street, Olorombo, Bashorun,",,,NHIA directory code OY/0425/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0425/P
nhia_hcp_1461,Oniwumi Medical centre,clinic,Oyo,,,"Abayomi Street, Off Abayomi Bus Stop, Iwo Road Ibadan, Oyo State",,,NHIA directory code OY/0467/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0467/P
nhia_hcp_1462,OPABODE MEMORIAL HOSPITAL,hospital,Oyo,,,"Along Emmanuel alayande College off Education Campus Oke-Oroki, Oyo.",,,NHIA directory code OY/0441/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0441/P
nhia_hcp_1463,Our Lady Catholic Hospital,hospital,Oyo,,,"Iseyin, Oyo State.",,,NHIA directory code OY/0174/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0174/P
nhia_hcp_1464,Oyin Specialist Hospital,hospital,Oyo,,,"Airport Road, Ibadan",,,NHIA directory code OY/0086/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0086/P
nhia_hcp_1465,OYO MESI SPECIALIST HOSPITAL,hospital,Oyo,,,OYO STATE,,,NHIA directory code OY/0940/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0940/P
nhia_hcp_1466,Pauline Canadian Hospital,hospital,Oyo,,,,,,NHIA directory code OY/0521/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0521/P
nhia_hcp_1467,Peamak Hospital & Maternity Centre,clinic,Oyo,,,"ALALUBASA RD, OYI",,,NHIA directory code OY/0285/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0285/P
nhia_hcp_1468,Premier Hospital,hospital,Oyo,,,"123, Obafemi awolowo way, Oke Ado Ibadan.",,,NHIA directory code OY/0437/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0437/P
nhia_hcp_1469,Queen's Hospital,hospital,Oyo,,,"38, Iya Olobe St. Dugbe Eketedo Ibadan",,,NHIA directory code OY/0189/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0189/P
nhia_hcp_1470,Ramoth-Gilead Hospital,hospital,Oyo,,,"44, Liberty Stadium road, Ibadan, Oyo state.",,,NHIA directory code OY/0488/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0488/P
nhia_hcp_1471,Rdeemer's Health C entre,hospital,Oyo,,,"37, Awolowo Avenue Bodija Ibadan",,,NHIA directory code OY/0485/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0485/P
nhia_hcp_1472,Ring Road Hospital,hospital,Oyo,,,"Ring Road state hospital,new adeoyo,off m.k.o abiola way Ibadan",,,NHIA directory code OY/0176/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0176/P
nhia_hcp_1473,ROYAL CLINIC & MAT. NIG. LTD,clinic,Oyo,,,"58 OYO RD, VETERINARY B/STOP MOKOLA, IBADAN",,,NHIA directory code OY/0287/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0287/P
nhia_hcp_1474,Safepath Hospital,hospital,Oyo,,,OYO STATE,,,NHIA directory code OY/0494/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0494/P
nhia_hcp_1475,SAMARITAN HOSPITAL,hospital,Oyo,,,"PLOT 1 GOVT, COMM. LAYOUT, RING RD,STATE HOSP. RD, IBADAN OYO STATE.",,,NHIA directory code OY/0274/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0274/P
nhia_hcp_1476,Samron Medical Centre,clinic,Oyo,,,"62 Adebiyi Street, Joyce - B Road off",,,NHIA directory code OY/0363/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0363/P
nhia_hcp_1477,Shalom Group Medical Centre,clinic,Oyo,,,"SHALOM HOUSE, ABODERIN CLOSE, AGBAJE B/STOP, ORITA CHALLENGE.",,,NHIA directory code OY/0278/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0278/P
nhia_hcp_1478,Shalom Medical Centre,clinic,Oyo,,,"SABO OGBOMOSO.OYO STATE. P.O BOX 1485, OGBOMOSO OYO STATE",,,NHIA directory code OY/0206/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0206/P
nhia_hcp_1479,Shekinah Medical Centre,clinic,Oyo,,,No.2 Bamgboshe Street Owode Oyo,,,NHIA directory code OY/0202/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0202/P
nhia_hcp_1480,Skyline Specialist Clinic,clinic,Oyo,,,"14, Olalekan Alabi Close, Off Abayomi Bus Stop, Iwo Road, Ibadan, Oyo State",,,NHIA directory code OY/0081/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0081/P
nhia_hcp_1481,St Annes Specialist Hospital,hospital,Oyo,,,"9, Moremi Rd, off Aare Avenue,",,,NHIA directory code OY/0446/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0446/P
nhia_hcp_1482,St Dominic Catholic Hospital,hospital,Oyo,,,"Ogungbade Village,New Ife Road,",,,NHIA directory code OY/0366/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0366/P
nhia_hcp_1483,St Lucia Hospital,hospital,Oyo,,,bEHINDE oLD oDEON cINEMAOke-Ado Ibadan,,,NHIA directory code OY/0190/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0190/P
nhia_hcp_1484,St Marello Catholic Hospital,hospital,Oyo,,,"OPERE VILLAGE, IBADAN, OYO STATE.",,,NHIA directory code OY/0357/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0357/P
nhia_hcp_1485,St Patric's Hospital,hospital,Oyo,,,"NO 107/780 IDI OPE, OYO STATE",,,NHIA directory code OY/0354/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0354/P
nhia_hcp_1486,St. Martinas Hospital Ltd.,hospital,Oyo,,,"NW6/309 Akintola Road, Ekotedo, Ibadan, Oyo State",,,NHIA directory code OY/0013/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0013/P
nhia_hcp_1487,"St. Marys Catholic General Hospital Eleta, Ibadan",hospital,Oyo,,,"Eleta, P.M.B 085 Mapo Eleta, Ibadan, Oyo State.",,,NHIA directory code OY/0079/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0079/P
nhia_hcp_1488,"State Hospital, Ogbomoso",hospital,Oyo,,,"Sunsum area, Ogbomosho, Oyo State.",,,NHIA directory code OY/0179/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0179/P
nhia_hcp_1489,"State hospital, oyo",hospital,Oyo,,,"Along Oyo/Ogbomoso Road, Owode Oyo, Oyo State.",,,NHIA directory code OY/0178/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0178/P
nhia_hcp_1490,"State Hospital, Saki",hospital,Oyo,,,"Saki, Sango Road, Ibadan, Oyo State.",,,NHIA directory code OY/0182/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0182/P
nhia_hcp_1491,Teju Specialist Hospital,hospital,Oyo,,,"6 Alh. Animasaun Street, Ring Road, Ibadan.",,,NHIA directory code OY/0051/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0051/P
nhia_hcp_1492,Teju Specialist Hospital Annex,hospital,Oyo,,,"Oyo-Ogbomosho Road,Ibadan",,,NHIA directory code OY/0036/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0036/P
nhia_hcp_1493,The Horizon Hospital,optical,Oyo,,,"23, Odutola Street, Behind Conac Optical Imalefalafia,Oke-Ado, Ibadan,Oyo State",,,NHIA directory code OY/0462/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0462/P
nhia_hcp_1494,The Issachar Medical Centre,clinic,Oyo,,,"Super guest house road,off orile-aro bus stop",,,NHIA directory code OY/0483/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0483/P
nhia_hcp_1495,The Vine Hospital & Maternity Centre,clinic,Oyo,,,"Block 10 Plot 24, Alafin Avenue, Oluyole Extension, Ibadan",,,NHIA directory code OY/0031/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0031/P
nhia_hcp_1496,Tobi Medical Centre Ltd.,clinic,Oyo,,,"57/453 Felele Layout, Ibadan P.O.Box 11252",,,NHIA directory code OY/0003/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0003/P
nhia_hcp_1497,Toun Memorial Specialist Hospital,hospital,Oyo,,,"Km 1/2 New Life Road, Ibadan",,,NHIA directory code OY/0052/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0052/P
nhia_hcp_1498,TRIOSES MEMORIAL HOSPITAL AND M,hospital,Oyo,,,Oyo state,,,NHIA directory code OY/0537/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0537/P
nhia_hcp_1499,TZ HOSPITAL & MATERNITY,clinic,Oyo,,,"AGBAKIN LAYOUT BEHIND MR BIGGS IWO RD,IBADAN",,,NHIA directory code OY/0292/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0292/P
nhia_hcp_1500,Unity Medical Centre,clinic,Oyo,,,31 Eleyele Rd Ibadan. umcib@yahoo.com.,,,NHIA directory code OY/0191/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0191/P
nhia_hcp_1501,University College Hospital Ibadan,hospital,Oyo,,,Ibadan,,,NHIA directory code OY/0001/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0001/P
nhia_hcp_1502,UNIVERSITY HEALTH SERVICE ( JAJA CLINIC),clinic,Oyo,,,"UNIVERSITY OF IBADAN, IBADAN",,,NHIA directory code OY/0267/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0267/P
nhia_hcp_1503,University of Ibadan Health Services (Jaja Health Clinic),clinic,Oyo,,,"Ibadan, Oyo State",,,NHIA directory code OY/0252/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0252/P
nhia_hcp_1504,Victory Medical Centre,clinic,Oyo,,,"House 4, Road 120,80,20, NW7 Poly-Eleyele Rd, Mosafejo B/Stop Ibadan",,,NHIA directory code OY/0203/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0203/P
nhia_hcp_1505,Vine Branch Maternity and Infant Welfare Centre,clinic,Oyo,,,"Plot 4, Block",,,NHIA directory code OY/0429/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0429/P
nhia_hcp_1506,Welfare Hospital Ltd.,hospital,Oyo,,,"Old Ife Road Newgbagi, Market Area, Ibadan.",,,NHIA directory code OY/0006/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0006/P
nhia_hcp_1507,West Wind Hospital and Maternity Limi,clinic,Oyo,,,"Ibadan, Oyo state",,,NHIA directory code OY/0560/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0560/P
nhia_hcp_1508,Zenith Care Hospital,hospital,Oyo,,,,,,NHIA directory code OY/0500/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0500/P
nhia_hcp_1509,ZENITH CARE HOSPITAL & FERTILITY,hospital,Oyo,,,,,,NHIA directory code OY/0954/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0954/P
nhia_hcp_1510,ZENITH CARE HOSPITAL AND FERTILITY CENTER,hospital,Oyo,,,Oyo State,,,NHIA directory code OY/0970/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0970/P
nhia_hcp_1511,Zoe Specialist Mission Hospital,hospital,Oyo,,,"No.4 Adeogun Str., Oluyele Estate, Ibadan",,,NHIA directory code OY/0211/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,OY/0211/P
nhia_hcp_1512,463 NAF Hospital Jos,hospital,Plateau,,,"NAF Station, Along Old Airport Road, Jos. P.M.B 2737 Rayfield road, Jos.",,,NHIA directory code PL/0058/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,PL/0058/P
